"","AbsCon1.H9C2_S3.bam","AbsCon2.H9C2_S25.bam","AbsCon3.H9C2_S21.bam","H9C2diff10ns1_S11.bam","H9C2diff10ns2_S20.bam","H9C2diff10ns3_S24.bam","NRCMD1.0_S30.bam","NRCMD1.1_S19.bam","NRCMD1.2_S23.bam","NRCMD3.1_S10.bam","NRCMD3.2_S22.bam","NRCMD3.3_S18.bam","ratheart1_S14.bam","ratheart2_S6.bam","ratheart3_S4.bam"
"Trip6",9.43578706651135,9.49689218648492,9.61248817389611,8.64655880356336,8.71979233766836,8.84627199814871,8.72544155801958,8.88361579785428,8.8968108312514,9.30391775581539,9.11531768943789,9.27612965456454,8.31229529701875,8.32148757979739,8.0209638285701
"Srrt",9.0618913470446,8.94708608794654,9.10022075929689,8.4725798085916,8.4152693096545,8.59926842399041,9.27055591093521,9.08510191160771,8.94078203328312,8.84428406711175,8.6396636769597,8.94849927896548,8.53376818607666,8.40952027365265,8.65736293818661
"Serpine1",9.89640176715708,9.83169844059098,10.0092555150289,7.88350240540406,7.9370297201961,7.85446208649948,12.0842955293002,11.4808781328323,11.530097728362,12.6361797723232,12.4068489156957,12.4234353720982,8.45642154282243,8.88901436301124,8.58608097095324
"Ap1s1",10.8405741712339,10.8269230984542,10.8658974172173,9.81023828546588,9.91675947410365,9.78800846890338,9.93982887302825,9.84585343736212,9.83799986098568,9.76034304050467,9.90873036185618,9.61841098931586,9.17327570056592,8.93608540814348,8.96381184040693
"LOC100909521",9.30326542737536,9.30710958145592,9.18514572862824,7.81065481003208,7.60152310752401,7.73216543517592,7.22585427624224,7.41785280568045,7.22585427624224,7.22585427624224,7.22585427624224,7.3323723887617,7.22585427624224,7.22585427624224,7.22585427624224
"Plod3",9.8254325691616,9.77542818172816,9.84021109599816,9.27849305251537,9.16738041528703,9.17047759164535,8.99702662979049,8.88961099512649,9.09274221156947,9.33318616242015,9.17253756321842,9.25374568186661,8.45642154282243,8.56501617603439,8.5637361978885
"Znhit1",9.30537768784231,9.36234204508531,9.23686729703184,9.39814275516302,9.34648300395377,9.34106296429563,8.84834259014403,9.06198884642911,9.16223367644102,8.81316728628524,8.8613925289189,8.86421275952961,9.10971717611896,9.1714463632104,9.38187010013584
"Fis1",9.36719313227458,9.19535950851895,9.33094298370878,9.61814304095722,9.60394558468342,9.57859799810799,9.27267413377045,9.26933757828853,9.30286418780531,9.308139780318,9.29888915445229,9.29216712772536,9.57896160847302,9.5307292196126,9.61102192463352
"Ift22",8.01829396152379,7.87325581670627,8.04924954931179,8.03186679054659,8.25713493883285,8.05079974827102,7.71095889894266,7.7985082299955,7.81156098745816,7.93333561786973,7.92308931094772,7.91784630675277,7.4979066599579,7.38290953790347,7.48905617259296
"Col26a1",7.8540651206869,7.43747611705879,7.52893292944696,7.85338167154212,8.03433334471834,8.12851529132766,7.33481280469423,7.44750067822949,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224
"Cux1",8.67896893383449,8.36128666544132,8.51737313016002,8.36776163445357,8.58466804935656,8.50567095285524,8.05165941689608,8.29910717299135,8.18319351360908,8.04014185513201,8.13710774862391,8.09138572720222,8.58229224100069,8.50733323894857,8.2048130511594
"Sh2b2",8.12673138983422,7.88157706496364,7.96160896036338,8.0701447567585,8.07128133160497,8.07278521274822,8.40173065276866,8.05906084081158,8.25861529841092,7.8054110922194,8.03790208122592,8.00643697545385,7.69568240780188,7.5763513488414,7.44085686197262
"Prkrip1",9.32838730412968,9.53831197629366,9.48076405375471,9.62361246574706,9.49220750682045,9.42372802206269,8.71541333275129,8.94795416665989,8.79142258020807,8.70750359393578,8.91146111343382,8.79153637802028,8.7089318815515,8.49024216254213,8.7177669614416
"Orai2",8.16381105017149,8.47884567536685,8.28714094430934,8.46783263949551,8.39565360783845,8.68531451533352,8.09147196704381,8.12595497682448,8.273963466906,8.53943226099718,8.53595981526393,8.52112651631473,7.93940876704181,7.92180595160148,7.59756538387019
"Alkbh4",7.75155434493899,8.08019254216694,7.83692527471703,8.25587125278563,8.17893072644785,7.95553751499115,8.03093221906878,7.8673958193996,8.02836458308591,7.90807773126,7.93137737244233,7.83339413032862,7.64060741286269,7.7888260303755,8.09973225499426
"Lrwd1",8.56691362726365,8.63986383393081,8.71964968437065,8.2908990345804,8.37056001090518,8.56198281211881,8.60607840384478,8.55498129122306,8.35170848761162,8.30841544107598,8.33068918265241,8.39867971791511,8.12829187746348,7.80979717964852,7.70485650628143
"Polr2j",9.20442291482705,9.42779779185351,9.19294255548764,9.74862999713258,9.74299840957886,9.7173574324794,9.23617888132913,9.2404330478013,9.21302401901706,9.22993531917529,9.19334129152156,9.18413589732452,9.36337540204901,9.32391230752253,9.44118048823004
"Rasa4",7.67845901002078,7.50561616549548,7.71928175954475,7.71345182820772,7.22585427624224,7.60220656090168,7.41448644489978,7.83887656373019,7.41221600559999,7.81553022752984,7.72719415030725,7.57833777259975,7.74476542756705,8.11440313115235,8.06137818491872
"Dtx2",7.91635912375258,8.24742863565052,8.32605059364269,8.38344469900276,8.2742282629066,8.45079133259521,8.37414916385579,8.35003770456687,8.44913304750693,8.38222791964118,8.13087155763013,8.16790898912051,8.1901559940344,7.97112252814496,7.91657133792845
"Ywhag",10.9349562847189,10.8825852584686,10.9204434161222,10.9003322393178,11.0162082059075,11.0155624670094,10.4204638452924,10.1896982467324,10.2454490893702,10.464821480336,10.4528087924484,10.3536457210669,10.9092757147924,11.2275337728239,11.1072616059496
"Hspb1",13.3754479133271,13.3987429481823,13.4750793565969,12.8633483607772,12.7736354557888,12.796937932145,11.46497176229,11.657278370084,11.628967313858,11.4099966402281,11.4818001777656,11.3453791184332,12.1321424420245,12.600156282766,12.5562359292765
"Mdh2",11.8997109052455,11.9094757625116,11.9278871499407,12.062053089088,12.1951663008837,12.1662770916318,11.9435136968645,11.7791331103188,11.8087067702058,11.6457417203366,11.7117325644307,11.6535667367318,14.4469072467579,14.3755702572014,14.3607675923276
"Tmem120a",8.62811960401277,8.86094800124827,8.71386481563219,8.74623717486025,8.58054791669928,8.46941819596196,9.03852738513565,9.2085549072104,9.05648412144239,9.14661191718741,9.10059398199814,9.11046498038754,8.9886113392044,8.6789792128855,8.69799591264942
"Por",9.46037792885018,9.1210075332768,9.23686729703184,9.09564309548781,9.23070491389954,9.17795706517392,10.1937989666407,10.2559091622082,10.1879347052232,9.86005218364611,9.9299645235864,9.78906249598768,9.9169028275558,10.0492625425335,9.90767591727718
"Hip1",11.092979971321,11.2128251084484,11.4496788975122,10.8484118626001,11.0496027181467,10.8972658700633,10.8809458786341,10.7705654658935,10.8485280712153,10.7463067853107,10.748305730332,10.658411818095,11.1303125832825,11.1872877557874,10.8787470608261
"Pom121",9.49002715154527,9.41173842580577,9.53413146722003,8.62630979905255,8.67152926132495,8.69281162270821,9.26843418404912,8.8250796274813,9.00129344022431,8.58688535116134,8.67920781215913,8.60244921008965,8.61344785243507,8.75562066832945,8.73719469057018
"Nsun5",8.29254729946462,8.32488058688961,8.26478084597493,8.3022788442888,8.1402361424575,8.05819983122467,8.39262429098393,8.36965764525866,8.39275616826122,8.25569972881666,8.01639393517569,8.27342518335888,8.04708739752711,7.92180595160148,7.93251177370128
"Trim50",7.22585427624224,7.22585427624224,7.32704562609758,7.22585427624224,7.22585427624224,7.22585427624224,7.49243111364717,7.41785280568045,7.66805934450322,7.44616791893776,7.22585427624224,7.22585427624224,8.72984246372667,8.77564844979371,8.59342579434194
"Baz1b",11.5719449469459,11.4825889058245,11.6949987715494,10.911938720983,10.9605564993659,10.8408730012631,10.8039257350171,10.6910668805103,10.6455842746534,10.5497796985355,10.6674209157909,10.617397249307,10.5279990806991,10.7655827267945,10.5892091095779
"Bcl7b",8.66107869475653,8.6633779726384,8.62325097402597,8.27937448258787,8.39068702727599,8.43180954505144,8.11063183376135,8.27253887452374,8.15454424396967,8.50655333038647,8.44749311034163,8.48990337987088,8.6585538225869,8.81468151501093,8.92075274772736
"Tbl2",8.43252809320079,8.40063874043892,8.44524135404743,8.18131202446382,8.20376200691145,8.12851529132766,7.93340064847652,8.22262095464892,8.03519603525401,8.26649348021222,8.32570494574461,8.11572210286519,7.81041866655182,8.07422953507796,7.84842740886031
"Dnajc30",7.89918954925648,7.98090512222551,8.07816209847203,7.93969513568999,7.98737863771233,8.21159122121358,8.04481471769247,7.94579215946178,8.08133549920416,8.07474371036986,8.01639393517569,8.03362846182863,8.29129915800388,8.35175012088064,8.30811641076076
"Wbscr22",8.59027936176136,8.96256638373247,8.51388544676144,8.55882046355659,8.63290897011001,8.68154682187002,8.73538093991378,8.73984832426166,8.76976681861809,8.69006002971636,8.36485447568389,8.56257393640877,8.3529065501214,8.26872658015443,8.09973225499426
"Abhd11",7.86336270506878,8.21129574202383,7.95490722999259,7.97464556205624,8.17260636274694,7.93830509070274,8.13547591245701,8.3793177742507,8.16612322475923,8.04014185513201,7.91469379272763,8.03362846182863,8.16596530737177,8.20098130183806,8.26822649929102
"Eln",8.2444140914409,8.43845497518795,8.11147596853501,7.55177516252112,7.73125013288218,7.63478312965347,9.19411417645166,8.94510375932845,9.28047445852639,12.2630407663056,12.3562696029299,12.3241812466503,9.82403236381125,9.9521861434506,9.99219156281561
"Limk1",8.75443335922173,8.67659135747153,8.79767165724903,8.67429019801929,8.68285490847981,8.68531451533352,8.51305656095702,8.64393090490067,8.49042075213407,8.44633486777614,8.6433183260984,8.38995108897092,8.16596530737177,8.14009034108254,8.15976679079902
"Eif4h",10.4530933626329,10.5175231811333,10.3119749132625,10.1670811697853,10.1342618084552,10.1883596177972,10.4358513663622,10.3171014184111,10.3313100102396,10.2952192186643,10.2338190781139,10.2426573943014,9.93313351450859,9.71278125630443,10.1144250675061
"Rfc2",9.6633219673383,9.67760729171208,9.72595396858302,8.76803227678458,8.93452845204093,8.52332583742138,8.90094993397688,9.12022053406088,8.80966460392032,8.75162311991903,8.81536546020349,8.82407639068676,8.34291827223627,8.11440313115235,8.32742582426098
"Clip2",8.72757644669202,8.39203209891667,8.78684775794794,8.19419854507047,8.18520754793014,8.12851529132766,8.15361781295106,8.30432867970773,8.27902150054306,8.33367192297473,8.44749311034163,8.52496352333609,7.76757743411082,8.00212024483909,7.97815441890269
"Gtf2ird1",8.48075065426191,8.50618649155159,8.66343825229557,8.55445618410261,8.55970296112702,8.47860365944208,8.5370984926043,8.34007247614253,8.25343974730755,8.30841544107598,8.30549467214754,8.30755820901352,8.2477807794459,8.40012964854331,8.28839134054594
"Gtf2i",9.52617816399429,9.87434043670792,9.7768131231811,10.0268103660097,9.95316867649624,9.98173547221869,9.72617678244903,9.58245601699657,9.69878500053284,9.64622485305891,9.68706518365962,9.72307320229945,10.0614419403361,9.96797481371731,10.0741081017172
"Ncf1",7.38165810877388,7.22585427624224,7.32704562609758,7.22585427624224,7.42244353072585,7.22585427624224,8.70190082252607,9.210858609742,9.26602064515113,9.50530215731701,9.42739561610171,9.6612557643324,10.8148843120365,10.0041274904161,9.96048563455308
"Wbscr16",8.14548276735607,8.49455879406052,8.31326330664482,8.09221394552364,8.23970506488984,8.51894042359272,8.44603044315962,8.44436639301048,8.3185000933433,8.56737253894115,8.38383773345884,8.51727518796095,8.87247315518154,8.64974263832815,8.95851320777247
"Auts2",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,8.11063183376135,8.11951732288556,8.11266535475972,7.96557087895861,7.94764594879419,7.96358634950944,8.92029309101297,8.81468151501093,9.07971020013322
"Tyw1",8.31314171016188,8.4466649097022,8.37952605326087,8.4725798085916,8.49005213474139,8.6073796459646,8.67088254846666,8.49691243362822,8.23242758386645,8.25025311514126,8.40245289931319,8.25839062169474,8.20199491783148,8.33168463252792,8.12428906252796
"Sbds",9.4471938228472,9.25752101046337,9.19488427702855,9.5678865789898,9.47066170894484,9.70077385723959,8.89234353911317,8.72614946391936,8.51045024333898,8.96111572440822,8.8673945940059,8.98214891408579,9.19220294084749,8.64974263832815,9.25445756250391
"Tmem248",9.62247158837497,9.55613559445104,9.66906362423975,9.18019130483868,9.2750657930536,9.00777440971169,9.60197966127395,9.31681727035373,9.34455870447898,9.29330179470926,9.3607099533565,9.21836227063243,9.51825983752762,9.5486651196223,9.46986039397034
"Rabgef1",8.44591259363928,8.55142745935382,8.36339214820922,8.20689149894541,8.46266041838157,8.52332583742138,8.30648538092824,8.38411150533071,8.3185000933433,8.17614321928841,8.17355321267297,8.28821146381826,8.22519074261681,8.16498653884714,8.6223106847492
"Tpst1",9.47157455907378,9.59734101436088,9.36707343667981,9.60159965025746,9.63746602187323,9.45217342151092,8.33121777961938,8.29910717299135,8.30389518083372,8.72467839712553,8.41162803096868,8.37670793734354,8.56636522668553,8.54885884008104,8.74996269867874
"Crcp",8.60936627589156,8.56608138509583,8.36339214820922,8.55445618410261,8.4344990361847,8.4647938435939,8.36005455106401,8.25070192706978,8.41917976610558,8.3286754574469,8.52378074239929,8.41162700176518,8.20199491783148,8.26872658015443,8.25797096629694
"Asl",7.93308148637496,8.18452217796549,7.98777702497858,8.19419854507047,8.30746995972035,8.2176537049275,8.29640286464362,8.14496354261184,7.90888684000341,8.22250041850505,8.17947386445673,8.27838099974461,7.90522475691426,8.03181879611645,8.08715904287839
"Gusb",9.37721552979124,9.21641925861073,9.3133774313234,9.12535532569144,9.09542225171216,9.25276512017685,8.62447163712234,8.57891090545294,8.54170752472788,9.17500137775288,9.1177548100358,9.24963348758441,8.00293802013234,8.11440313115235,8.03468310125243
"Zbed5",7.95739365850968,7.67337813360845,7.84500509355081,8.22558432866303,8.15981108434144,8.18061354599958,8.30145804865726,8.04494935264857,7.9561849294272,7.98113035977976,8.21979333203156,7.94111151105066,8.0612337585377,7.7442121677031,7.88344287001221
"AABR07036007.1",10.1153911366378,9.95464459023577,9.69449692422096,11.3048378552029,10.9646044081905,11.0253157581639,9.70955341703225,9.81995534808652,9.67615719717573,9.97751885094957,10.0005575603358,10.2207687844865,11.0413126138177,10.6894498943674,10.922997441055
"Sumf2",8.66826977165825,8.69611929456642,8.68745479028208,8.59730739591222,8.52546405059556,8.74392526041795,8.24422482215692,8.40772889522584,8.37473041518003,8.46391057301043,8.32570494574461,8.41162700176518,7.74476542756705,7.92180595160148,8.07437756923247
"Cct6a",9.96775078649009,10.1228083669746,9.86734086586346,9.68235217441698,9.70872832896815,9.75474660970749,9.89145755000188,9.83296572225537,9.74582880729833,9.45918894549032,9.47619630555685,9.41559040189897,9.04802174640868,8.87694851161747,9.06520018727133
"Psph",8.55503388306066,8.58768734955335,8.41100296255195,8.43886688041428,8.55970296112702,8.50567095285524,8.62081804488002,8.32492245179724,8.43212833422942,9.16088673077323,9.05021253547793,9.27612965456454,7.76757743411082,7.64016350432269,7.68048239323133
"Gbas",7.22585427624224,7.22585427624224,7.32704562609758,7.42570410134739,7.33941364999811,7.63478312965347,7.60231839560117,7.63950627731032,7.72833158721318,7.49555166294551,7.6210572706852,7.52665627868126,8.40133077231445,8.26872658015443,8.09973225499426
"Mrps17",9.18601905377222,9.36792383507653,9.16345283220676,9.74697043540392,9.46868545901697,9.54341970516681,9.19636321207042,9.00086887751473,9.35622903763629,9.16325018549456,9.04247463625837,9.01737041662185,9.44695852505398,9.28092322099956,9.69148614824297
"AABR07036019.1",7.57356934245255,7.94445627661278,7.68769182858412,7.72668226457342,7.97924077806648,7.74453741281812,7.71095889894266,7.65392093665458,7.79195589010428,7.72859923299147,7.67735575388882,7.77612275843047,7.69568240780188,7.6951805204225,7.65467713349557
"Mmp17",7.49545314000108,7.22585427624224,7.22585427624224,7.22585427624224,7.45279760133712,7.47998234143489,8.11691596518125,8.07291218256544,8.2688767109054,8.71095973557266,8.78684455311919,8.64089136173881,8.11533246579929,7.83000301139353,8.11210615512768
"Sfswap",9.63567922349634,9.49520817831755,9.74397215253379,9.40459709312193,9.3954877069529,9.37986803688115,9.34068949784591,9.07744546950609,9.1093063246556,9.10773071822602,8.94557338814838,9.08256062181496,9.02675078316294,9.07234516559376,9.1452684703358
"Ran",12.3339458014601,12.4374105677152,12.0997039425692,11.8978512632055,11.7970571380171,11.8757501281652,12.0558870142704,11.7663376619154,11.8497657408772,11.9436583582399,11.7740651428783,11.9453528315916,10.3916085458584,10.2826615567463,10.6371956447702
"Stx2",9.68566831147691,9.62819608484939,9.51910150768888,9.46540424311118,9.46273888343654,9.40927077351735,9.03597446349116,8.88661720291288,8.95152643543771,9.54283416315461,9.30310379296436,9.46361624593081,9.01597506793923,9.0033966484268,8.87607857447983
"Slc15a4",8.86202000393107,8.5733325184398,8.77041755716957,8.75354886038203,8.82717164371363,8.97599804076405,8.57978507307246,8.49691243362822,8.39275616826122,8.6396974811456,8.67567120932912,8.63400285547374,8.61344785243507,8.27952759245898,8.6223106847492
"Aacs",8.20506574978535,8.23212682155765,7.86083794358622,8.10658449609375,8.24555349536899,8.028145897368,8.02389103409575,8.01588944927624,8.02836458308591,8.46825669260552,8.43419613212148,8.34046467477919,7.22585427624224,7.38290953790347,7.48905617259296
"Bri3bp",8.18763285539382,8.09248515475245,8.32180780249931,8.54125306528078,8.39068702727599,8.39768355704746,8.3214041736001,8.25070192706978,8.29402741613588,8.36792062022332,8.22540098636141,8.12169048763257,8.0612337585377,7.83000301139353,7.68048239323133
"Dhx37",8.52677801362306,8.6863984183017,8.5749393025609,8.38344469900276,8.42972674058927,8.48316524922468,7.79877361166254,8.08651604574289,8.0684386220079,7.87275128376946,7.95563335154197,8.02016060697167,8.23655887774842,8.44620728684088,8.04815046178732
"Ubc",12.0623152543886,12.0058539559762,11.9823041757415,12.3326693219907,12.2697869435458,12.3819361475011,12.5520391132667,12.2871435191233,12.2738812679887,12.0283503748884,12.2059936563193,12.0441653918948,13.1460844218257,13.026290919828,13.0448014359082
"Scarb1",8.10102374149068,8.3523166499785,8.46376346628455,8.32462254375351,8.08556855460039,8.32556419472126,8.83330025695745,8.45331735590275,8.35170848761162,9.12975001201636,9.03468764920544,9.0272494273245,8.14104484568446,8.12734983983497,8.4692262533258
"Ncor2",9.76707126364,9.72669135016404,9.961012387461,9.50973192459993,9.65133343642538,9.45618729340565,8.94030894858884,9.07488275824674,9.25768756826357,9.13941316321081,9.05021253547793,8.99988724641876,8.92613733796173,9.33653485079994,9.1498221365444
"Ccdc92",8.21079812478694,8.09855901997133,8.30463866648203,8.62630979905255,8.58877225823987,8.57038274719271,8.11691596518125,7.8673958193996,7.90888684000341,7.91660747253163,7.91469379272763,7.68827934977843,7.4979066599579,7.7203280433717,8.28839134054594
"Atp6v0a2",8.59027936176136,8.6088629882884,8.65429495306386,8.22558432866303,8.42011216918153,8.3147937119995,8.68477595961848,8.45776287617393,8.49445821885764,8.40560997216192,8.47356647088861,8.42862716805106,8.78377987361442,8.65712522545297,8.61516199746139
"Gtf2h3",8.67541408500959,8.49065325108413,8.48194971756298,8.78941790159802,8.66008578817431,8.59926842399041,8.29131942390942,8.47535034922691,8.46585212672964,8.25025311514126,8.42071766036691,8.4779437083772,8.34291827223627,8.32148757979739,8.42709167624943
"Eif2b1",8.75111096640793,8.7618962546018,8.56832874173904,8.83103066439893,8.87574514896072,8.77906590967247,8.70190082252607,8.86238894196667,8.74769131315696,8.6248708051096,8.49898233808152,8.72034686479768,8.40133077231445,8.58092928594646,8.18259283048169
"Ddx55",8.62065739196553,8.46689853076726,8.86819741811193,8.99901087487023,8.9963052700957,9.17047759164535,8.75500055236044,8.75001430266185,8.76035841067392,8.67946060768285,8.6433183260984,8.90029059341852,8.37257169819524,8.47285879633511,8.6846171424177
"Tmed2",10.7579425807498,10.8467805500788,10.5493805126333,10.5474932949677,10.5381160614271,10.6211928390494,10.6164423027434,10.290463922068,10.2363637901806,10.697372472482,10.466323848001,10.6249432679985,10.10011098544,9.80422894437578,10.0442444988065
"Rilpl1",8.80314015153834,8.75884954264182,8.60418744244589,9.33856953550351,9.10333345785963,9.32786585952168,9.02312941813526,8.9649160298716,9.06868874633129,8.84428406711175,9.2295025936009,9.22047107305847,11.2652525121654,11.3438785961571,11.4274864445924
"Snrnp35",8.38654606242423,8.04207556092945,8.35522128272164,8.6664382712208,8.60503282849145,8.57871635002252,8.22795185646937,8.55498129122306,8.40164412444007,8.19963837238921,8.03790208122592,8.26844178670674,8.42926135861518,8.41882124821846,7.97815441890269
"Rilpl2",8.58254788475601,8.49844942108402,8.53805546584386,8.67037124372164,8.85977711377795,8.79964213695954,8.43732853473592,8.3983510236148,8.44490912655833,8.70055898462543,8.7932439584919,8.90574453115393,8.47412602266557,8.5241440080518,8.34634154615186
"Setd8",9.78189759399903,9.67907667732114,9.94123273875081,9.50774891321694,9.51722656459499,9.64281611432977,9.03341621344982,9.09523746532512,9.06625746416629,9.22319719858355,8.92579322805546,9.10354741943052,9.3918341450732,9.6180908427177,9.49096841040319
"Sbno1",9.99326638165441,10.1078475523144,10.0619711307401,9.90514817652338,10.038899718101,9.91492808195981,10.04253403981,9.73144403795272,9.97904036021873,9.82333045087264,9.7635446998593,9.84149183538228,10.0540700052066,10.1025038326685,9.68847859665049
"Cdk2ap1",11.5826964120539,11.5561162399996,11.414572725208,12.0526273109052,12.0692161172722,11.9480315407032,10.8723704234045,11.0241773543727,11.0237955093272,11.169567093911,11.0118462294425,11.0136329646761,10.9889387114708,10.9963772920953,11.0064064911042
"Mphosph9",8.42802600344939,8.62962872784101,8.49981500048245,8.67429019801929,8.66772800821165,8.6073796459646,7.98012528762373,7.75489731314659,7.9006561566458,7.98113035977976,8.01639393517569,8.0533781119441,7.86908742969538,8.08785335705162,7.9927148092192
"Pitpnm2",8.86202000393107,8.74658015303655,9.10648184234262,8.76803227678458,8.80041128878994,8.68154682187002,8.64613794080053,8.6023118127729,8.73165514324842,8.37748257906844,8.35521886439092,8.3123315257151,9.54359067943908,9.70962428517645,9.61738535317442
"Arl6ip4",9.41267194450722,9.33787336345657,9.51910150768888,9.53135167691926,9.45676536514668,9.51497552249098,9.34469883440649,9.22913941671996,9.14864063520224,9.10278425668955,9.06554384757015,9.0272494273245,9.03210323357315,9.08772242294249,9.19008007045156
"Ogfod2",7.81531714352539,8.0739716744489,8.01299924430813,8.02396735557002,7.73125013288218,7.86436062168119,7.8377661983407,7.94579215946178,7.91701239276525,7.89943194426482,7.87095501002996,7.9781657364991,7.92254249884896,7.97112252814496,7.9927148092192
"Abcb9",7.22585427624224,7.22585427624224,7.22585427624224,7.57145422232449,7.52584097786988,7.3396213100208,7.22585427624224,7.65392093665458,7.62742398258329,7.49555166294551,7.5362482503593,7.41026539627661,8.12829187746348,8.44620728684088,8.14811238150197
"Vps37b",8.43252809320079,9.12998692441441,8.48554799473604,8.82419843265282,8.84684412240867,8.84953215749677,8.38343117581653,8.31981700104465,8.4060577220703,8.57130400977164,8.38852531742931,8.34046467477919,8.65116494375701,8.91278284858339,8.87607857447983
"Hip1r",8.58642065415436,8.19533337697992,8.45269150375544,8.50060426778749,8.58054791669928,8.65480564892589,8.15361781295106,8.16353727474983,8.02836458308591,7.83523738450904,8.00908006374474,7.90990167658232,8.77053373766887,8.88299687091744,8.60796548378924
"Denr",9.35709296759318,9.48335972398839,9.41046051423386,9.90957809178717,9.73167104768853,9.68735900756406,9.32858653569697,9.39493512657011,9.29882218285516,9.44028270057788,9.44826325366484,9.36385355952143,9.10469156401945,8.84623042215461,9.25863597476548
"Kntc1",8.8859502137035,8.96256638373247,9.0533134073051,8.4725798085916,8.37563157106802,8.43658920451874,8.42413031744045,8.26712970142327,8.46585212672964,8.44633486777614,8.31565524876219,8.29308687420297,7.57672761597919,7.22585427624224,7.22585427624224
"Rsrc2",10.1462977244047,10.2699512911318,10.2081724351095,10.6587934181069,10.5579860309611,10.5951291640663,10.229703807197,10.4282791745815,10.3398021634375,10.2123606037964,10.2969175849704,10.1634540300679,10.2725231990222,10.5923471037379,10.397252897018
"Zcchc8",8.46348289976532,8.46689853076726,8.79227247076171,8.36247606817793,8.49005213474139,8.4647938435939,8.50491630068871,8.32492245179724,8.30389518083372,8.3286754574469,8.42071766036691,8.40733036865225,8.34291827223627,8.0171225626928,8.21570895421102
"Clip1",10.9638086480441,10.5656342394534,10.941799154584,11.2687125940003,11.2654167663109,11.2901505924372,9.36258919176854,9.69531381812923,9.63287490760059,9.65759527633104,9.79587757257413,9.64306061512726,10.7682015730166,10.9875240721207,10.8022488169604
"Vps33a",8.42802600344939,8.53281649717038,8.51388544676144,8.94147527056919,8.91627772171908,8.81651207610877,8.35530941670055,8.48403027455914,8.38378559544412,8.36310338629059,8.51558091158591,8.47392552454012,8.51707854763374,8.61970067575717,8.55618147137547
"Diablo",8.31821879873388,8.08019254216694,8.03736435862079,7.92150617035556,8.08556855460039,8.15497876830758,7.73439958668972,7.81905501336015,7.90888684000341,7.96557087895861,7.94764594879419,7.89370775170012,7.92254249884896,7.6951805204225,7.96328046135317
"Bcl7a",8.48075065426191,8.18994512338633,8.5243132866931,8.2908990345804,8.6940656188386,8.46014808389513,7.8653661296581,8.06601821325825,8.04867149405531,8.00383521287618,8.07241391320285,8.05984652755243,8.66589315487921,8.4640535201203,8.40972156286962
"Psmd9",9.07462287363753,9.16744721306794,8.9931858877685,8.65852978194976,8.4990206005568,8.33621094413691,8.66034612657262,8.54688207904892,8.7088128676256,8.58688535116134,8.70710094129584,8.76727788466547,7.97190908751862,7.97112252814496,7.86619003578666
"AABR07036331.2",8.36752275196883,8.28698445513255,8.54824417499303,8.58887463419838,8.47187388371142,8.30936089239245,7.987610774701,8.0232638091309,8.01450605246949,7.92502543241454,7.87995324976047,8.02692568866511,8.51707854763374,8.15263323644382,8.57868502414044
"Orai1",9.22031004313243,9.27559420426033,9.21604915852961,9.47967037701268,9.52293377148536,9.64455681926208,8.83330025695745,8.85317285242331,8.78835388437675,8.94993516715542,9.01632306707071,8.85572752944678,9.10971717611896,8.72143278351173,9.08450928414914
"Kdm2b",9.4471938228472,9.58479721440085,9.56222886227654,9.02244229754393,9.19943825923366,8.99343369273472,8.44603044315962,8.77997662131207,8.60880177461405,8.48545608996077,8.57555965723427,8.46177385395651,8.48286286860448,8.40012964854331,8.58608097095324
"Rnf34",8.62065739196553,8.6088629882884,8.66039896194692,8.67429019801929,8.8172089875648,8.88480756304391,8.48009875629096,8.47098224439758,8.32331736381527,8.69707035453498,8.61372993857343,8.57359868179172,8.84156843412883,8.39064713915361,8.58608097095324
"Anapc5",11.1503746220245,11.1744097567414,11.2186004261556,10.9574422062769,11.0988881732807,10.8700712159889,10.0269430805297,10.289429230413,10.2333221988049,10.4512148699479,10.5173972363315,10.4674848879093,10.4614517633832,10.6562151532845,10.5492894676608
"P2rx4",7.99607237264752,8.16803909413886,8.07246726338852,8.06264418990739,8.09261382426038,8.10114700736131,8.50082178780375,8.41238413382038,8.34234027251001,8.82259029072765,8.57555965723427,8.82989556766708,7.88741993520639,8.12734983983497,8.18259283048169
"Ift81",8.0035568910307,8.0289238870474,7.87626157780972,8.13456310450696,8.09261382426038,8.18061354599958,7.71095889894266,7.7985082299955,8.00037490648676,8.01857730347632,7.93137737244233,7.8599908727345,8.26980501050166,8.34177113219012,8.07437756923247
"Atp2a2",11.1904691721967,11.2650261807985,11.3092562951267,11.7503716989776,11.843046014074,11.7725817296348,11.9949133501684,12.3097228857449,12.3763863104398,11.4785475081139,11.5113995536182,11.5006157087323,15.5452526628542,15.6190551173769,15.4999100970096
"Anapc7",9.27548598030289,9.26357377255947,9.29556963995804,9.40674148214043,9.64268307082255,9.58042404884166,9.13418567091832,8.96210560758077,9.02165210444471,8.76156401197968,8.8881637283254,8.75804618989652,9.11472258872376,9.08261786574035,9.03565733757537
