"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lpin2",117.964266511913,-0.709115821765611,0.212891821447956,-3.33087394782314,0.00086573795638967,0.00548742972868701
"Rab8b",386.682974587461,0.437156159764878,0.131258639211396,3.33049437653262,0.000866919146675484,0.00549140998717349
"Safb",586.359559461998,-0.457163587888302,0.137447554163094,-3.32609474698863,0.000880719856840558,0.00557527123660675
"Atp6v0d1",429.313723966809,0.468846377805408,0.141026311023723,3.32453124811964,0.000885673076787569,0.00560305351191422
"Nifk",777.391332324427,-0.390983644594929,0.117640642935281,-3.32354222859888,0.00088881964690265,0.00561937822621382
"Nf2",475.988454258247,-0.484183130214194,0.14572418526798,-3.32259967227681,0.000891828035013537,0.00563480908691558
"Arf5",1551.91945120707,0.43286275669781,0.130320250255481,3.32153104256031,0.000895250231092546,0.00565133674970123
"Renbp",133.132839804087,0.697116487858588,0.209884604015994,3.32142746309046,0.000895582581833572,0.00565133674970123
"Snap91",69.0849409544623,1.20826767091067,0.363867684594793,3.32062373787387,0.000898165347628092,0.00566403382500409
"Arhgef39",49.394287629049,1.29827134905923,0.391230427863399,3.31843143221093,0.000905245447706575,0.00570505797710188
"Fas",72.8603181272293,-0.949029685449145,0.28629171334355,-3.31490448803284,0.000916744421025752,0.0057738611187193
"Nudt4",1665.25097063559,-0.346472787052285,0.104610248824138,-3.31203482399459,0.000926200158834796,0.00582971640874711
"Psmb6",1000.34520522302,-0.413354808248303,0.124848734919152,-3.31084498786454,0.000930147187190203,0.00585084979724332
"Rcn2",364.470782296762,0.477856917695197,0.144399362414014,3.30927304460744,0.000935385671503604,0.00588007484189029
"Mark2",231.118684910853,-0.59159604086805,0.178794842843299,-3.30879812560669,0.000936973702296878,0.00588414158263605
"Zfp874b",34.8300476312305,-1.36162139863631,0.411524490211097,-3.30872507232279,0.00093721819888652,0.00588414158263605
"Akr1e2",45.5525794742251,1.1840092453192,0.357938533739302,3.30785633206385,0.000940130255172287,0.00589869337094825
"RGD1559909",240.649094020339,0.615022341587159,0.185958320402381,3.30731284438555,0.000941956310169808,0.00590641714134271
"Myrip",76.1153888207558,-1.10095797144244,0.333247666706461,-3.30372297073637,0.000954100634709269,0.00597878970967437
"Trim59",123.386001617793,0.888779216366493,0.269056202011163,3.30332179568051,0.000955466757333549,0.00598357289166739
"Rpl36al",2373.44723682477,0.445905009262058,0.135028100740962,3.30231268021374,0.000958911115797555,0.00600135670580488
"Ythdc1",727.280668490507,-0.347455986439822,0.105275030282562,-3.30045961998051,0.000965266030860805,0.00603732238331717
"Tardbp",251.777731743906,-0.539551755591781,0.163743517286239,-3.29510300336712,0.000983856099424976,0.00614972017814377
"Zfp512b",112.785894076728,0.900149147642616,0.273452227498699,3.29179672762731,0.000995495370347866,0.00621855698305407
"LOC688459",39.7595991390406,-1.28293066703233,0.390448414933061,-3.28578787354606,0.00101697565147645,0.00634874233745614
"Abhd17b",579.033383831046,-0.459943254570454,0.140049815766111,-3.28414037572587,0.00102293957186326,0.0063819598933468
"Obscn",146.158006077058,-1.1478746554719,0.349553265958466,-3.28383330169854,0.00102405474844013,0.00638490416646781
"Ier5l",131.4466528707,-0.786706409445516,0.239710410512597,-3.2819033923609,0.00103108924536857,0.00642472809135495
"Snapc1",79.6298138009644,-0.91996193492567,0.28042927412033,-3.28054885785897,0.00103605318688242,0.00645160848995916
"Qsox1",200.171418411821,0.685306952778707,0.208941318107975,3.2799015483599,0.00103843317302816,0.00646061295513605
"Rbm28",322.722057118414,-0.444956409103008,0.135665646202201,-3.27980164145481,0.00103880095470453,0.00646061295513605
"Cse1l",360.535453890056,-0.515582946446039,0.157221352606308,-3.27934429960726,0.00104048608086619,0.00646704122647325
"B3gnt2",206.229451254145,-0.644913911429762,0.196816793413749,-3.27672197196111,0.00105019726706018,0.00652331543982438
"Pi16",55.0043249361374,1.82274675695472,0.556664932671687,3.27440557142074,0.00105884521084525,0.00657291905118818
"Anapc5",1402.96584799689,0.368000626392772,0.112393108353555,3.27422767982492,0.0010595120598291,0.00657294794116479
"Nedd4l",140.717493539789,-0.783564858425785,0.239379868349577,-3.27331142684693,0.00106295290780797,0.00659017524228726
"Abca7",39.1025163074401,-1.30799351504531,0.399688247401237,-3.2725343403261,0.00106587923607896,0.00660086161465915
"Rb1cc1",1080.39003198827,-0.365015388703473,0.111540206205723,-3.27250057284494,0.00106600656541392,0.00660086161465915
"Gpbp1l1",117.169727672786,-0.999562384837667,0.305470708992045,-3.27220370206983,0.00106712660202217,0.00660367746363593
"LOC361985",486.872259764586,0.498017248566122,0.152265469632634,3.27071692464267,0.00107275232520807,0.0066343548785142
"Leprotl1",560.542862827071,0.375518811239767,0.114885943193029,3.26862278189098,0.0010807227636618,0.00667948577341657
"Pus1",326.495492977341,-0.48553622916022,0.148575025478634,-3.26795319466422,0.00108328278881557,0.00669114185549681
"Esf1",1095.33823842418,-0.46569241817424,0.142539525537721,-3.2671107639614,0.0010865116119707,0.00670691185349575
"Crnkl1",488.437332176674,-0.535665387296676,0.164429339012915,-3.25772389837681,0.00112309621036771,0.00692843566445614
"Scn7a",34.285880141467,1.91992429714168,0.589469201740278,3.25703919979794,0.0011258088447717,0.00694085626907074
"Psmd7",1592.67217644238,-0.316768062096953,0.0972773051157864,-3.25634084661282,0.00112858181452666,0.00695363320359505
"Prkci",205.534857659656,0.602908888005484,0.185197741161308,3.25548726579957,0.00113197972606821,0.00696701340876756
"Hipk2",763.380830491777,-0.677177438328844,0.208013929929792,-3.25544274153852,0.00113215722630889,0.00696701340876756
"Las1l",228.892734575411,-0.578571924518898,0.177779978338229,-3.25442679162755,0.0011362144065861,0.00698764820308157
"Foxa2",61.2493028811389,3.05893886037037,0.940244653778641,3.2533435293433,0.00114055520022744,0.00701000056808519
"Golim4",798.833447457486,0.457493108905407,0.140646857297831,3.25277875165479,0.00114282442341513,0.00701728715690022
"Nfe2l1",3578.92230045531,0.325670991277537,0.100123382867306,3.25269664239323,0.00114315467788713,0.00701728715690022
"Glt8d1",118.756101845217,0.738027369710453,0.226955982892008,3.25185245308835,0.00114655524028516,0.00703381169040207
"Meis1",251.427159193713,0.725711420212764,0.223183997152831,3.251628384968,0.0011474594001481,0.00703501050393454
"Pik3cb",9.54711290411202,-2.43902571569514,0.751682732464497,-3.24475421658077,0.00117552038135082,0.00720260204030141
"Dock4",23.5111332460645,-1.93023142481253,0.595586465447595,-3.24089202289364,0.00119156308720719,0.00729181385455233
"Slc39a13",228.844646667314,0.75277173315398,0.232283258780779,3.24074897650898,0.001192161137065,0.00729181385455233
"Helz",173.92150763244,-0.634764864656416,0.195871583232252,-3.24071952746588,0.00119228429235729,0.00729181385455233
"Ccdc115",181.214860732551,0.773429139080173,0.238798670646649,3.23883352024442,0.00120019606125398,0.00733568109852646
"Vps26b",501.768006095798,0.392887454567608,0.121328250683989,3.23821906565621,0.00120278414451335,0.00734697564211661
"Mettl20",59.318223750626,-1.70286102829867,0.52721495498213,-3.22991791527687,0.00123825763568791,0.00755900694454995
"Ptrh2",169.154512811534,-0.591227018346828,0.18315263628638,-3.22805628318873,0.00124634449157591,0.00760369724854484
"RGD1309621",632.609394040473,-0.478848494122825,0.148358335721407,-3.22764805761926,0.0012481243143313,0.00760987834401257
"Phb",1057.14395129298,-0.554878009574267,0.171975350334551,-3.22649733519855,0.00125315398892471,0.00763585420139145
"Ube2s",299.380451920576,0.501573087368618,0.15549993823899,3.22555168219901,0.00125730133083783,0.00765534339560688
"LOC680385",534.618049350493,-0.464174716954261,0.143913987818794,-3.22536206514348,0.00125813445647819,0.00765534339560688
"Ctnnb1",11.002644458718,-2.68622762131321,0.832876529438008,-3.22524110881809,0.00125866617183462,0.00765534339560688
"Timeless",182.60209152445,-0.726224799784305,0.225336996251078,-3.22283873428011,0.00126926991552018,0.00771510911295365
"Rab11b",993.142328618377,-0.493799484790218,0.153238916605016,-3.22241566131025,0.00127114581892465,0.00772178298570754
"Rangrf",393.359626350418,-0.613021850392446,0.190265806277338,-3.22192338385219,0.0012733317962623,0.00773033113743092
"Rasd1",9.46896932872702,-3.49833808437244,1.08631967758751,-3.22035783439137,0.0012803067683609,0.00776792480608207
"U6atac",10.9546186561347,-3.31571444617816,1.02971582352387,-3.22002864327284,0.00128177788970839,0.00776873904366123
"Siglec10",39.4623559557705,1.89808732455458,0.589488719598355,3.21988744050578,0.00128240938845688,0.00776873904366123
"Gmcl1",837.388138462055,-0.366282364143342,0.113759261019624,-3.21980259769933,0.00128278896761644,0.00776873904366123
"Nasp",573.097643250392,-0.408875463417876,0.127012880617783,-3.21916534314574,0.00128564330428777,0.00778127770631735
"Tcp11l2",515.893700968274,-0.614588879487224,0.191090381162092,-3.21622090944442,0.0012989080429318,0.00785677101410179
"Ddx27",460.158755938912,-0.432670069054251,0.134569445469213,-3.21521774534797,0.00130345609044524,0.007879479387186
"Rbm8a",2315.84300709175,-0.312171704743132,0.097115486733093,-3.21443793615624,0.00130700166111151,0.00789610376639855
"Mta1",688.61766539456,0.477298240140625,0.148580577546821,3.21238649102853,0.00131637154795373,0.0079478734701878
"Nav2",246.300928679565,-0.853456851674339,0.265710811513169,-3.21197638445374,0.00131825211054473,0.00795019567593716
"Serinc3",629.378029810143,0.44269457466575,0.137827214122942,3.21195329589167,0.00131835805788763,0.00795019567593716
"Mgat4b",285.426065406553,-0.532861377712917,0.165957969111529,-3.21082127339615,0.00132356225860417,0.00797450250641053
"Slc16a7",66.289778314956,1.19614963371114,0.37254788662881,3.21072720217288,0.00132399558035105,0.00797450250641053
"Pdgfa",594.445576791523,0.483994386155464,0.150781019320748,3.2099158656428,0.00132773828924353,0.00799219542694438
"Rassf8",295.115181768406,0.736084915282947,0.229354703411494,3.20937353511477,0.00133024550996132,0.0080024345041673
"Scp2",1361.14692000706,0.355627906662718,0.110815815454022,3.20918007240825,0.00133114095415592,0.00800297099391381
"LOC619574",154.900812553523,0.718285200670805,0.223966558285997,3.20710916025946,0.00134076109407293,0.00805592894659072
"Nptx1",12.2113017543121,-2.41924155479846,0.754450464865552,-3.20662742944904,0.00134300808528064,0.00806454824833371
"Soat1",204.908481007323,0.745750202687921,0.232949189469985,3.20134276656931,0.00136788706560216,0.00820419750049152
"Ybx1",2716.26185035025,0.319334098687479,0.0997502475213266,3.20133640389419,0.00136791727416013,0.00820419750049152
"Kmt2a",349.462467524026,-0.667386776391358,0.208587935657426,-3.19954638933404,0.00137644034197089,0.00825033021401149
"Cdk12",575.294558854915,-0.528925491475617,0.16532721699987,-3.19926447123363,0.00137778713701553,0.0082534189028462
"Gpr176",129.953733724489,0.73489942791789,0.229730970118758,3.19895670809203,0.00137925878796829,0.00825725134461593
"Cenpa",73.8920311397391,0.991743930571462,0.310117943546473,3.19795726500052,0.0013840478937016,0.00828092790408808
"Cnnm2",26.07119678741,1.64011659766876,0.513013127644741,3.19702656576955,0.00138852137925525,0.00830268868101663
"Adssl1",495.397547726634,-1.47784364595798,0.462584824567533,-3.19475168114216,0.00139951199293019,0.00836336907996693
"Lrrc75b",146.767015920202,0.745961117024206,0.233618857467858,3.19306893762562,0.00140769335776345,0.00840719871790617
"Epb41l2",104.727099358036,0.875180266423233,0.27414042712593,3.19245240696006,0.00141070190254462,0.00842010047183278
"Birc6",708.587019179528,-0.534907894594702,0.167585230590381,-3.19185582589999,0.00141361873997409,0.0084324396712637
"Klf10",105.244295877672,-0.889672085841333,0.278894431972813,-3.18999586886001,0.00142274827494203,0.00848180142767242
"Ipo13",119.881451553719,-0.717960701473142,0.225135127277927,-3.18902123428668,0.00142755391006984,0.00850534220369344
"Trdn",1670.63445998556,-0.957368652712726,0.300417483025302,-3.18679406761455,0.00143859162956019,0.00856596311638537
"Zfp36l1",2142.49651796644,-0.412052270159769,0.12931476343051,-3.18642867394793,0.0014404099950138,0.00857164844754613
"Nedd4",4990.3593721799,0.298776257029059,0.0937976178101847,3.18532883888035,0.00144589606907364,0.00859913983320847
"Kctd10",585.319196496186,0.399414974811554,0.125405034330724,3.18499952528379,0.00144754245696769,0.00860377630410854
"Klhl7",143.303357224974,0.908316736218655,0.285422858278842,3.18235456576951,0.00146082861286231,0.00867754925869019
"Trim55",507.955454394132,0.710643197974907,0.223373140923048,3.18141740335614,0.00146556306669182,0.00869971352264319
"Ccdc37",13.8468098792103,4.56860742791992,1.43609580346605,3.1812692557791,0.00146631278696172,0.00869971352264319
"Gng8",102.136759616973,-0.733701898288274,0.230831636376161,-3.17851534480586,0.00148031382340239,0.00877753584892006
"Rpl24",4787.29885873121,0.293457126446605,0.092385754961362,3.17643262826975,0.0014909841659799,0.0088296175105596
"Psmc1",3160.25797578757,-0.275935906372897,0.0868700825759111,-3.17642044522948,0.00149104679106998,0.0088296175105596
"Chmp4c",76.5662924468054,1.24727741300717,0.39268489727346,3.17628057933327,0.00149176592436112,0.0088296175105596
"Tmem14c",1683.74750165197,0.393340565361829,0.12385354033538,3.17585241646473,0.00149396934981602,0.00883738961041348
"Klc2",107.298738205526,-0.91613952817801,0.288702478991132,-3.17329983233761,0.00150716788477261,0.00890580215296589
"Dock6",136.229663223807,-0.637786604065761,0.200987260794346,-3.17326880094334,0.00150732899627067,0.00890580215296589
"Orai2",88.9493547413366,0.990250832382841,0.312150836727047,3.1723471984435,0.00151212109119342,0.00892880068482205
"Fkbp14",185.544942966432,0.608879823628798,0.192159691805522,3.16861365621372,0.00153167848776599,0.00903890646228607
"Mid1",219.153662139183,0.705389142862705,0.22264109756118,3.16827912990713,0.00153344215965731,0.0090439375381809
"Smpd1",491.574579108589,0.541173820133656,0.17082590407597,3.16798452237656,0.00153499692264088,0.00904773126730008
"Cand1",596.4168627872,-0.361488478968879,0.114128129894397,-3.16739159139263,0.00153813046144564,0.00906082074795811
"Znrf2",179.045699583785,-0.701521679660003,0.22149496120403,-3.16721281534616,0.00153907641758166,0.00906101573008039
"Ppp1r14c",285.77135668266,-0.910268755252347,0.287447813559414,-3.1667270103072,0.00154164966042636,0.00907078513894018
"Fkbp4",497.41881588477,-0.53206574616102,0.168069275904198,-3.16575259397384,0.00154682295855675,0.00909583216032837
"Tspo",696.979895722551,0.430988027117247,0.136165464514936,3.16517869382345,0.00154987734222484,0.00910839697982459
"Idi1",322.385136125452,0.929848810125187,0.294095884587637,3.16171989767542,0.00156840349296153,0.00921181838528768
"Ssbp3",468.643122507148,0.513416591284958,0.162588523381836,3.15776649302122,0.00158982849141014,0.00932829081079338
"LOC679894",185.017385984244,-0.682121592029881,0.216017520056249,-3.15771420694147,0.00159011364616788,0.00932829081079338
"Stxbp5",210.512228404698,-0.758060181376348,0.240171416603141,-3.15632972523523,0.00159768140258689,0.00936715038516097
"Mfn1",486.970694103571,-0.506580582620064,0.160535933833451,-3.15555882426684,0.00160190960379456,0.00938639594289541
"Raver1",108.627007973168,-0.751215708959359,0.238193985384405,-3.1537979758264,0.00161160608386499,0.00943764129111732
"Cd200r1",43.1639682174129,1.38756866071079,0.440102233918132,3.15283257791621,0.00161694514988735,0.00946222784751322
"Smarca2",814.919408776968,0.565238810957442,0.17928754083584,3.15269431619339,0.00161771112807072,0.00946222784751322
"Slc7a5",57.755104336567,1.00369736129545,0.318420286454563,3.15211500018127,0.00162092420597375,0.00947543796731183
"Pgm2l1",56.9292416796028,-1.16429378325004,0.369653696409694,-3.1496879229354,0.00163444953107432,0.009548879367536
"Ankrd9",77.409967585665,1.0733506481276,0.3408142009765,3.14937184264104,0.00163621856876395,0.00955359147855939
"Gga2",350.504047931979,0.495641381593985,0.157390873928038,3.14911131264575,0.00163767802717421,0.00955649153305776
"Pofut2",356.674923738675,0.644415144274503,0.204659656363941,3.148716047527,0.00163989454351949,0.009563803313146
"Ccdc124",325.346101302604,-0.590489337321739,0.187553233323045,-3.14838260508509,0.00164176652506727,0.00956909837217719
"Ccl4",27.5030125059323,-1.54072305419694,0.489668274495491,-3.14646289017675,0.00165258231403029,0.00962648594428677
"Anpep",74.5565247450637,0.920931521068304,0.292735054332391,3.14595572835844,0.00165545062216201,0.00963753834344876
"Dctpp1",132.370374769511,-0.75161244647231,0.23893474157872,-3.14568087297043,0.00165700700958698,0.00964094465249726
"F2rl2",6.54501478762756,5.01281755823554,1.59389386233522,3.14501340189066,0.00166079221656108,0.0096539671616071
"Myo5a",210.485646809794,0.641743578941983,0.204055693243506,3.14494326887596,0.0016611904001637,0.0096539671616071
"Bok",248.814974687046,0.577523683655245,0.183694837670173,3.14392985115998,0.00166695394185261,0.00968179334513107
"LOC102555453",26.9418493306562,1.20663821466243,0.383877746603881,3.14328774026994,0.00167061529094657,0.00969738443154129
"Pmepa1",2702.52211845047,0.429898244787849,0.136786129022405,3.14284970164945,0.00167311725315435,0.00970623135874347
"Crebrf",374.996587620265,-0.469780793826385,0.149518714298032,-3.14195313965838,0.00167824893288704,0.00973031478261496
"Rbm19",125.01532884802,-0.883785506139746,0.28134371343318,-3.14130177410077,0.00168198625103805,0.00974629044238391
"Fam98c",100.447242059459,-0.737702155975932,0.234873064469006,-3.140854646929,0.00168455614750706,0.00975548676788509
"RGD735029",342.877076881874,-0.590645347044819,0.188224358738466,-3.1379857049507,0.00170113173128888,0.00984573385701075
"Lypla2",376.302980066195,-0.48377131779109,0.1542757289159,-3.1357577837458,0.00171410709603294,0.00991505071982689
"AABR07060118.1",25.5605470074352,-2.03994585126698,0.650606656492356,-3.13545186006093,0.00171589587913464,0.00991961706248716
"Pdgfra",242.629445842243,-0.580515631627823,0.185200496314623,-3.13452524793255,0.0017213244038652,0.00994520723676716
"Pcp4l1",146.328284085881,-0.958753730411222,0.306030632271786,-3.13286850827323,0.00173106973666846,0.0099922543232088
"Slc35a2",57.5081539664516,1.30200102452841,0.415603137804035,3.13279883161596,0.00173148070077767,0.0099922543232088
"AY172581.2",917.948003917067,-0.625033715352473,0.199547860016889,-3.13224965328906,0.00173472298440052,0.0100051483690642
"Pbxip1",489.195753885212,0.48943710398442,0.15628607807278,3.13167436293652,0.00173812541695494,0.0100189505741549
"Trps1",150.690965197051,-0.784491116224473,0.250560765486923,-3.13094156900402,0.00174246825728912,0.0100381543365362
"N6amt2",105.746824639659,0.798420795304703,0.255037683572907,3.13059930642155,0.00174450006348868,0.0100440299479053
"Hrasls",300.038276795843,0.899565585470732,0.287502781214966,3.12889350728794,0.00175465888465079,0.0100966632400253
"Scarb1",133.246187058978,1.00050445679576,0.319925556810132,3.12730394774163,0.00176417437458011,0.0101455358297116
"Stbd1",81.6341806277486,1.1927978209827,0.38146691261406,3.12687098550403,0.00176677439998758,0.0101546049185158
"Eif1ax",1157.71800725761,-0.312230991702624,0.0998751055162726,-3.12621438634428,0.00177072413285019,0.0101714165177494
"AABR07053837.1",461.606136133301,0.500488248592846,0.160147636100835,3.12516788120257,0.00177703610373451,0.0102017700206297
"Hoxb5",13.8487675247203,-4.32192442901663,1.38322719629893,-3.12452245052779,0.00178093930850216,0.010218267963117
"Nek6",246.115965012973,0.591613474265165,0.189429082270828,3.12313963185089,0.00178932836763554,0.0102604698885906
"Lrrfip1",1038.76703617272,0.598809444001396,0.191779761177276,3.12238079933718,0.00179394734929739,0.0102810169683175
"Plagl1",110.405463537774,-0.806737104396245,0.258472611185603,-3.12117055921623,0.00180133671242674,0.010317408082832
"Evc",49.5718460195254,1.22449761877966,0.392372373349815,3.12075391120356,0.0018038871063955,0.0103260573345339
"Hist1h3a",34.2458347317379,-1.44647047436346,0.463646298537557,-3.11977142689578,0.00180991425366205,0.0103545872517865
"Pvrl2",169.270786247039,0.75089326035599,0.240857018978724,3.11758927989689,0.00182336710848959,0.0104255425799929
"LOC100362684",8.27682112814678,3.47480082686859,1.11490338645022,3.11668335489779,0.00182897904615592,0.0104516096788392
"Swi5",1078.17691127159,-0.37182123897509,0.119313902725055,-3.11632785855568,0.00183118557374814,0.0104581979315443
"LOC301124",979.955589464245,0.429992112337129,0.138032025692574,3.11516193564247,0.00183843951006098,0.0104935886008426
"Nr4a1",41.7942968135905,-1.78530842571572,0.573301841488578,-3.11408109396643,0.0018451876764837,0.0105260533774582
"Arhgap5",755.60653063441,0.398249480242365,0.127987058220316,3.11163867487931,0.00186052066674907,0.0106074256968129
"Rdh5",15.9093056866646,-3.23803125152136,1.04092755121225,-3.11071721346064,0.0018663357538385,0.0106318957444127
"LOC100363800",4501.42720252394,0.450107131890344,0.144700168786889,3.11061925956183,0.00186695489447021,0.0106318957444127
"Alpk1",58.8140664755454,1.09274759839229,0.351359128245229,3.1100589412597,0.00187050014603224,0.0106459773219702
"Plod3",337.810674155049,0.448218696081708,0.144148658485947,3.10941982249114,0.00187455153422787,0.0106629217929775
"Trim46",19.5711406458348,3.64100962412176,1.17110511036894,3.1090374312983,0.00187697937313404,0.0106706169860988
"Ogn",17.6483206787846,4.63195314081588,1.49044952757582,3.10775578449118,0.00188513775299073,0.0107108628140732
"Abhd14b",137.850119989303,0.784765118287829,0.252560778024885,3.10723273987739,0.00188847656552567,0.0107236947307825
"Hoxb4",107.640603839669,-1.78257882393579,0.574137203650529,-3.10479587910633,0.0019041037854748,0.0108062516721686
"Mrps5",781.301203257241,-0.317480008150194,0.102294550950505,-3.1035867033016,0.00191190205334149,0.0108443084465529
"Prelp",170.804008349223,0.597616743915055,0.192639388899573,3.10225622770535,0.00192051649641418,0.0108869484542588
"Sucla2",775.224894459478,-0.453622948906258,0.146232684091016,-3.10206265942517,0.0019217727605857,0.0108878518387977
"Emc6",1251.28680602459,-0.35212719943286,0.113521554654708,-3.10185321636851,0.0019231329024895,0.0108893423788424
"Ppfibp1",685.545062265561,0.390707558689802,0.12598999010214,3.1011000030483,0.00192803164603169,0.0109108563959581
"Hspa1b",80.6129166578553,-1.34740667644694,0.43452773957562,-3.10085307272414,0.00192964012201002,0.0109137366672772
"Spag9",990.912267791877,-0.336160910027605,0.108418124797725,-3.10059697725614,0.00193130960021828,0.010916958480505
"Cenpe",706.009269395286,0.592151248046242,0.19101903315637,3.09995940332031,0.00193547168714145,0.0109342583759625
"Tmem141",65.325747505594,1.07482900627254,0.346863906777392,3.09870524223305,0.00194368290260768,0.0109736140070078
"SNORA75",11.3393129131653,-3.13307076917417,1.01118708107492,-3.09840862073083,0.00194562960736057,0.0109736140070078
"Smg7",436.593236462513,-0.531463903340929,0.171529076668931,-3.09838957721851,0.00194575464964071,0.0109736140070078
"Dcaf13",316.82953142018,-0.548304284701633,0.177115459020613,-3.09574493233717,0.00196319158077303,0.0110656670248456
"Eif4e",670.529395309166,-0.360661810878493,0.116536222258503,-3.09484728343489,0.00196914257886558,0.0110929110316797
"Sgol1",122.809473939459,0.828966366065369,0.267962306430247,3.09359318894039,0.0019774843774192,0.0111335847590828
"Oaf",443.370354757267,0.514155041183696,0.166275490863937,3.09218778132749,0.00198687119416883,0.01118009267195
"Alpl",53.0466526573062,-2.23689923379109,0.723470255632915,-3.09190214300404,0.00198878398636937,0.0111845154950155
"Fkbp11",953.719851520483,0.349647032372447,0.113120438133678,3.09092714049834,0.00199532588074633,0.0112149516943874
"Tmem123",316.110010012944,0.590089790304663,0.190963812004372,3.09006080320156,0.00200115523796781,0.0112413508161112
"Arhgef2",310.197902912609,0.548949946264071,0.177714045813052,3.08895081282176,0.00200864691476995,0.0112770527579223
"Utp20",263.776894491839,-0.57946497507362,0.187608645073368,-3.08869015522717,0.00201040990317786,0.0112805702085604
"Mtif2",327.546083237799,-0.589552677419171,0.190897958300357,-3.08831316305423,0.00201296224646782,0.0112830498016037
"Ubc",5225.53123573327,-0.299841432401977,0.0970898197957683,-3.08828910211908,0.00201312524668951,0.0112830498016037
"Sharpin",172.613254169297,-0.577608003075072,0.187098613707284,-3.08718483600707,0.00202061911799476,0.0113186599126501
"Crebbp",1299.7772167019,-0.43816609785053,0.141950521244973,-3.08675229937591,0.00202356140821331,0.0113233726087999
"Plp2",110.831415692932,0.813429193792504,0.263524930326291,3.08672577120249,0.00202374199153848,0.0113233726087999
"RGD1564379",268.428678451514,0.539406960952383,0.174772565228679,3.08633657832168,0.00202639301668537,0.0113318180752783
"Pyroxd2",64.2488869010313,1.2073941262463,0.391324952089013,3.08540030427616,0.00203278359749283,0.0113611542729244
"Naca",2359.48302143379,0.273094041986841,0.0885504843860016,3.08404910351922,0.00204203888463735,0.0114064591834048
"Slc41a3",413.148272568609,0.774563753613893,0.251217419507757,3.08324062531809,0.00204759516992203,0.0114310627990136
"Cd164",914.913817391547,0.348478404326,0.11303411446553,3.08294894841034,0.00204960312866333,0.0114358407280001
"Rn60_1_1361.1",276.567664414588,-0.607391821393269,0.197266748915246,-3.07903802710425,0.00207670172354738,0.0115766119066803
"Ercc1",113.770370819024,-0.741057948880937,0.240683602291575,-3.0789714871526,0.00207716560606464,0.0115766119066803
"Mypn",209.036789954516,-0.976369516140413,0.31745128168562,-3.0756515171589,0.00210043177946639,0.0116997114719323
"Oat",426.574611590631,0.469603893991024,0.152830137416832,3.07271786787849,0.00212118929407802,0.0118087071974304
"Wapal",230.547904698287,-0.518989722612223,0.168992311701401,-3.07108481674153,0.00213282555383088,0.0118668309682317
"Slc25a28",110.598486992282,-0.754809928550008,0.245796552227544,-3.07087272669003,0.00213434108246371,0.0118686104115041
"Ssr1",1003.85401294029,0.364551671795822,0.118724747017165,3.07056179065275,0.00213656471839511,0.011874323289356
"Sox5",21.7473566834828,-1.63046709553888,0.531091953646865,-3.07002786305254,0.00214038801805542,0.0118889152026962
"Mmp14",1751.61584391085,0.444918705131517,0.144955383209497,3.06934930790738,0.0021452560052964,0.011909290329179
"Tshz3",119.739298469494,-0.728405940351939,0.237478114623506,-3.06725502477035,0.0021603445780931,0.0119863500738693
"Pex11a",19.0664954636797,-2.0407718255053,0.665819785834645,-3.06505133809905,0.0021763263637575,0.0120682768081883
"Foxp2",93.619612233123,0.94985567834005,0.310044576610345,3.06361004189989,0.00218683761479349,0.0121197935033167
"Setbp1",65.9719715033684,0.959749817971615,0.313327165955583,3.06309162515346,0.00219062974918735,0.0121340350951081
"Adora2a",26.6825199432471,-1.58952590235459,0.5190260172197,-3.06251680959908,0.00219484147771513,0.0121471321397734
"Nkain4",34.2495472780617,3.45946810308244,1.12964622736144,3.06243496352205,0.00219544177501042,0.0121471321397734
"Riok2",123.43931858666,-0.80724829057703,0.263632905287336,-3.06201644175336,0.00219851376171124,0.0121573524226996
"Bicd1",91.329635948251,1.55796981262617,0.509110642328165,3.0601792284317,0.00221204573192901,0.0122253707879329
"Rhob",471.94063034092,-0.503317810266615,0.164546599507325,-3.05881623669901,0.00222213410392295,0.0122742922178849
"Ganab",301.152869357883,0.487595370841755,0.15958683961321,3.05536078052263,0.00224789937456232,0.0124097047785904
"Rps29",9298.26900569517,0.399500745701069,0.130795544956012,3.05439107911072,0.00225517888565142,0.0124429714391195
"Prrc2b",48.6262247528181,-1.11846842548633,0.366320053714702,-3.05325469939306,0.00226373712750235,0.012483252626438
"Alg2",95.8091999675955,-0.787678706963481,0.258065847374474,-3.05223924427511,0.00227140983192583,0.0125186085461942
"Tes",467.139672539389,-0.620044469764833,0.203161839984804,-3.05197309598698,0.00227342476556739,0.0125227603901343
"H2afv",68.3364456912672,0.931630421233727,0.305317025856048,3.05135430499371,0.00227811578852345,0.0125416402201241
"Tmem51",108.286295688335,0.722576226613076,0.23681991355132,3.05116329018713,0.00227956565212118,0.0125426655559616
"Adprhl1",707.315178632323,0.661795970908967,0.217008391735776,3.04963308384291,0.0022912109534441,0.0125997561905186
"Polr1a",141.636415103925,-0.637010933226443,0.209061703586181,-3.04699962881461,0.00231137995201622,0.0127036308990659
"Rpl5l1",70.4121097622726,0.915783950886627,0.30058940534763,3.0466275078043,0.00231424301301859,0.0127123276963047
"Adamts1",84.9265013180375,0.859364503009961,0.282094828753992,3.04636744603139,0.00231624582948509,0.0127162920926267
