"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ak1",630.65860020277,0.179520052821022,0.55525282217869,0.323312274427756,0.746458759122399,0.839586361818575
"Stx16",147.681959320994,-0.0722371850878821,0.223641803146946,-0.323003946808719,0.746692253028195,0.839753829997492
"Cep57l1",86.9031891013469,-0.0927086086245239,0.28764372063695,-0.322303606764759,0.74722270100744,0.840254340076275
"Snw1",181.990992004454,0.0622229770714162,0.193123394679138,0.32219285071493,0.747306600261269,0.840254340076275
"Strada",61.6081011622138,-0.0913635125573198,0.283723894856409,-0.322015572934237,0.747440896885794,0.840310153187042
"Casd1",24.7840556754932,0.193195136207292,0.601129044248262,0.321387126534356,0.747917037631689,0.840750228259586
"Sel1l",639.408178154254,-0.0562956587721685,0.175393229142678,-0.320968255430051,0.748234447637485,0.841011791105161
"Hscb",86.1211903645889,0.0770020763582546,0.240306417604375,0.320432875350944,0.748640207345911,0.841372588101847
"Ppp2r2d",429.180531380953,-0.0494214086748413,0.154360303748482,-0.320169159263703,0.748840100975148,0.841501963350993
"Trim8",121.914497763493,0.0779383277300693,0.243604109875046,0.319938476284521,0.749014969744933,0.841603191044624
"Fbxl12",75.3247299985975,0.0920613623745581,0.288115190531449,0.319529706867397,0.749324868274896,0.841856099886431
"Eftud1",143.258874759999,0.0635492911175262,0.199452030006372,0.318619425009092,0.750015121561995,0.842536226417425
"Prkx",69.8192286560425,-0.0861705780584316,0.270671898170864,-0.318358051355726,0.750213354364896,0.842663545934815
"Zfyve16",132.759869677134,0.090355508392002,0.284162971113135,0.31797073361831,0.750507136875726,0.842898148973575
"Nicn1",343.14114485929,-0.062936454848177,0.198222330398144,-0.3175043635183,0.75086092902412,0.843200088414234
"Igfbp6",131.863043016399,0.20823772185836,0.656209551655229,0.317334182858355,0.750990042506641,0.843249678950331
"Hps4",71.5046994954909,0.0977758894859975,0.308564052745155,0.316873882800441,0.751339300097359,0.843546419270035
"Tmx3",181.84911146971,-0.0716176609981537,0.226200143736298,-0.316611916399332,0.751538092657176,0.843674180922317
"Stx6",243.926337105128,-0.049667961321749,0.157248519548489,-0.315856463796045,0.752111458303059,0.844222360637358
"Spire1",105.90727653788,0.0846803957897398,0.268881959995523,0.314935207223087,0.752810849282714,0.844911860015854
